mu,SER
0.007853741649762165,0.00678
0.00761850149112437,0.007275
0.0020374450468757595,0.021740000000000002
0.004173753956287328,0.00767
0.007571517460335813,0.006125
0.001826803105382607,0.018145
0.006119865160583481,0.007145
0.009769741151616449,0.00911
0.005820509444648161,0.006685
0.009631604356262705,0.009735
0.003953048065430384,0.008060000000000001
0.00613727790660389,0.005965
0.007298095150426389,0.006
0.006474388410133399,0.00522
0.00463979357477311,0.006155000000000001
0.0001948966296889199,0.69081
0.005936872662925394,0.006055
0.003112885839471484,0.00882
0.008602502747161398,0.007195
0.006486450825335933,0.006125
0.005376144592203468,0.006229999999999999
0.006908850264580728,0.006565
0.008363276413441386,0.0075049999999999995
0.0069301656622201635,0.006305
0.0050896286361805446,0.00578
0.0049751383443217305,0.008085
0.002904039296077537,0.015025
0.005248633095952771,0.0051199999999999996
0.0036506448603236077,0.00728
0.005262701845208387,0.006645
0.0044778560551029765,0.0076950000000000005
0.00546679917116197,0.0053950000000000005
0.0053364972209204555,0.006675
0.004775163350097351,0.00638
0.008158555463074344,0.0077
0.006803317564697191,0.006905
0.003649795816084723,0.007135
0.005652836994697742,0.00567
0.005646515694352033,0.005425
0.007741117766128769,0.006965
0.008990302729508485,0.008115
0.005606319550051785,0.00616
0.00635560927211296,0.00721
0.00739664178375535,0.0069
0.004361606887176728,0.0067150000000000005
0.005798722197112957,0.005055
0.006303299118302299,0.007755
0.0057375435350744105,0.006319999999999999
0.006727422154075849,0.00629
0.003919201709287236,0.007945
0.007251604597190767,0.006725
0.0057654955383407815,0.00596
0.005976127543632451,0.004975
0.004744135224886772,0.007105
0.006549421531123628,0.0060999999999999995
0.006034689737162358,0.0059050000000000005
0.0060801894909554375,0.006245
0.005064542280013821,0.00711
0.0004542270864036878,0.934355
0.007093332731920934,0.007035
0.004223084434540252,0.006705
0.005688170602667618,0.00664
0.005554447210345764,0.007185
0.006108422535561643,0.005295
0.0063160189945797775,0.005365
0.006348402704409524,0.005795
0.006565843360226864,0.00617
0.006084855713649441,0.006165
0.005171772586570341,0.00672
0.005359349343084409,0.005305
0.0048511566373189334,0.0060750000000000005
0.005374544189131419,0.005155
0.005922239293606075,0.006515
0.006959630790094051,0.00564
0.005272873333738362,0.005345
0.004555750482889545,0.007075
0.00534443750464962,0.006370000000000001
0.004973881575649524,0.005595
0.005327481702975578,0.00632
0.004037552515333143,0.009600000000000001
0.00590939372164749,0.005485
0.006267497020974852,0.006444999999999999
0.006649753652024692,0.006325000000000001
0.004592141398159292,0.00769
0.005451801322008719,0.006565
0.0074397245656184115,0.005685000000000001
0.006196455633506002,0.00622
0.005132899896798229,0.007245
0.0064573878806070415,0.006035
0.007031820243133493,0.0062900000000000005
0.005848075426960842,0.004675
0.005876339441650014,0.0061200000000000004
0.007995037304509208,0.007065
0.005479528932980935,0.0065699999999999995
0.006749938490585205,0.006275
0.005797056527844325,0.0059
0.004847855460387991,0.00596
0.006096549241929534,0.007180000000000001
0.005164140820208506,0.006855
0.0043413678269787846,0.007690000000000001
